5

140 1000

40

 1 30 40
 2 37 52
 3 49 49
 4 52 64
 5 20 26
 6 40 30
 7 21 47
 8 17 63
 9 31 62
 10 52 33
 11 51 21
 12 42 41
 13 31 32
 14 5 25
 15 12 42
 16 36 16
 17 52 41
 18 27 23
 19 17 33
 20 13 13
 21 57 58
 22 62 42
 23 42 57
 24 16 57
 25 8 52
 26 7 38
 27 27 68
 28 30 48
 29 43 67
 30 58 48
 31 58 27
 32 37 69
 33 38 46
 34 46 10
 35 61 33
 36 62 63
 37 63 69
 38 32 22
 39 45 35
 40 59 15

1 0 0
2 7 42
3 30 178
4 16 121
5 9 70
6 21 116
7 15 93
8 19 116
9 23 117
10 11 100
11 5 44
12 19 140
13 29 302
14 23 227
15 21 162
16 10 66
17 15 98
18 3 31
19 41 197
20 9 52
21 28 184
22 8 67
23 8 83
24 16 151
25 10 93
26 28 140
27 7 42
28 15 89
29 14 133
30 6 53
31 19 196
32 11 117
33 12 127
34 23 182
35 26 169
36 17 91
37 6 56
38 9 79
39 15 87
40 14 89

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.9 RANGECAP=0.5 RANDOM=0 SEED=12345
