5

140 1000

40

 1 30 40
 2 37 52
 3 49 49
 4 52 64
 5 20 26
 6 40 30
 7 21 47
 8 17 63
 9 31 62
 10 52 33
 11 51 21
 12 42 41
 13 31 32
 14 5 25
 15 12 42
 16 36 16
 17 52 41
 18 27 23
 19 17 33
 20 13 13
 21 57 58
 22 62 42
 23 42 57
 24 16 57
 25 8 52
 26 7 38
 27 27 68
 28 30 48
 29 43 67
 30 58 48
 31 58 27
 32 37 69
 33 38 46
 34 46 10
 35 61 33
 36 62 63
 37 63 69
 38 32 22
 39 45 35
 40 59 15

1 0 0
2 7 43
3 30 204
4 16 111
5 9 64
6 21 128
7 15 87
8 19 129
9 23 172
10 11 65
11 5 42
12 19 158
13 29 206
14 23 188
15 21 156
16 10 85
17 15 128
18 3 20
19 41 327
20 9 74
21 28 171
22 8 59
23 8 60
24 16 107
25 10 72
26 28 201
27 7 44
28 15 108
29 14 105
30 6 49
31 19 162
32 11 90
33 12 98
34 23 170
35 26 154
36 17 118
37 6 46
38 9 75
39 15 118
40 14 106

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.9 RANGECAP=0.2 RANDOM=0 SEED=12345
