5

150 1000

45

 1 30 40
 2 37 52
 3 49 49
 4 52 64
 5 20 26
 6 40 30
 7 21 47
 8 17 63
 9 31 62
 10 52 33
 11 51 21
 12 42 41
 13 31 32
 14 5 25
 15 12 42
 16 36 16
 17 52 41
 18 27 23
 19 17 33
 20 13 13
 21 57 58
 22 62 42
 23 42 57
 24 16 57
 25 8 52
 26 7 38
 27 27 68
 28 30 48
 29 43 67
 30 58 48
 31 58 27
 32 37 69
 33 38 46
 34 46 10
 35 61 33
 36 62 63
 37 63 69
 38 32 22
 39 45 35
 40 59 15
 41 5 6
 42 10 17
 43 21 10
 44 5 64
 45 30 15

1 0 0
2 7 32
3 30 164
4 16 105
5 9 59
6 21 104
7 15 80
8 19 103
9 23 106
10 11 86
11 5 29
12 19 126
13 29 272
14 23 199
15 21 148
16 10 51
17 15 86
18 3 30
19 41 176
20 9 32
21 28 168
22 8 59
23 8 65
24 16 132
25 10 85
26 28 125
27 7 34
28 15 78
29 14 111
30 6 49
31 19 175
32 11 109
33 12 109
34 23 169
35 26 153
36 17 79
37 6 54
38 9 65
39 15 73
40 14 77
41 7 66
42 27 239
43 13 88
44 11 67
45 16 83

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.9 RANGECAP=0.5 RANDOM=0 SEED=12345
