7

100 1000

44

 1 35 31
 2 77 13
 3 95 51
 4 91 15
 5 65 93
 6 51 17
 7 41 57
 8 39 39
 9 70 102
 10 74 94
 11 81 97
 12 77 95
 13 84 14
 14 48 60
 15 98 54
 16 92 18
 17 42 42
 18 52 18
 19 44 42
 20 48 44
 21 80 22
 22 42 58
 23 73 105
 24 81 101
 25 102 58
 26 82 18
 27 96 58
 28 98 18
 29 84 16
 30 44 44
 31 73 103
 32 96 16
 33 46 48
 34 92 16
 35 44 64
 36 98 22
 37 96 52
 38 46 64
 39 77 103
 40 104 54
 41 58 20
 42 46 64
 43 73 103
 44 94 16

1 0 0
2 26 167
3 11 96
4 22 217
5 18 185
6 10 80
7 9 78
8 12 103
9 10 78
10 12 143
11 19 167
12 5 61
13 18 265
14 7 99
15 14 159
16 14 107
17 20 178
18 7 97
19 4 33
20 11 65
21 3 39
22 22 243
23 15 180
24 69 857
25 26 323
26 20 144
27 12 83
28 22 168
29 9 116
30 23 268
31 7 105
32 17 255
33 3 45
34 18 208
35 18 161
36 9 77
37 4 55
38 20 214
39 24 186
40 3 31
41 4 60
42 4 60
43 23 230
44 17 164

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.95 RANGECAP=0.5 RANDOM=0 SEED=12345
