6

100 1000

43

 1 74 34
 2 9 22
 3 13 28
 4 47 63
 5 74 43
 6 71 10
 7 11 61
 8 23 33
 9 14 29
 10 31 34
 11 22 29
 12 50 66
 13 16 30
 14 48 70
 15 16 0
 16 18 33
 17 20 34
 18 26 36
 19 49 0
 20 19 0
 21 80 17
 22 75 13
 23 18 68
 24 10 27
 25 12 66
 26 80 50
 27 29 43
 28 79 48
 29 14 0
 30 76 51
 31 54 68
 32 17 30
 33 78 50
 34 72 19
 35 23 37
 36 78 45
 37 14 34
 38 0 15
 39 16 31
 40 24 37
 41 84 47
 42 80 44
 43 24 41

1 0 0
2 25 138
3 19 140
4 8 62
5 10 86
6 1 5
7 14 99
8 11 81
9 20 119
10 23 256
11 3 15
12 4 27
13 6 66
14 23 285
15 7 55
16 15 94
17 13 92
18 3 27
19 11 64
20 24 120
21 8 59
22 14 125
23 8 83
24 9 93
25 24 269
26 10 54
27 19 102
28 10 59
29 5 48
30 7 68
31 23 299
32 11 154
33 12 146
34 4 33
35 11 80
36 16 99
37 22 262
38 24 234
39 12 77
40 5 29
41 11 142
42 7 81
43 9 73

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.75 RANGECAP=0.5 RANDOM=0 SEED=12345
