7

100 1000

50

 1 49 53
 2 59 1
 3 17 83
 4 85 57
 5 47 21
 6 1 21
 7 25 69
 8 75 63
 9 3 7
 10 56 26
 11 86 58
 12 8 8
 13 59 27
 14 64 2
 15 86 64
 16 28 72
 17 88 58
 18 18 90
 19 82 64
 20 22 92
 21 6 10
 22 10 24
 23 59 29
 24 52 24
 25 94 62
 26 76 68
 27 66 2
 28 90 58
 29 20 84
 30 50 22
 31 76 64
 32 63 33
 33 20 84
 34 59 31
 35 32 74
 36 48 24
 37 2 30
 38 10 8
 39 57 27
 40 68 6
 41 28 74
 42 63 35
 43 86 58
 44 90 62
 45 22 90
 46 6 28
 47 62 8
 48 59 35
 49 18 88
 50 30 76

1 0 0
2 21 147
3 8 88
4 11 127
5 7 86
6 21 171
7 5 53
8 13 124
9 10 80
10 9 128
11 20 179
12 7 82
13 12 180
14 23 313
15 2 30
16 4 48
17 14 135
18 12 163
19 3 39
20 5 43
21 13 132
22 5 65
23 12 158
24 2 30
25 3 45
26 18 134
27 24 158
28 4 56
29 63 748
30 19 230
31 2 30
32 9 135
33 4 60
34 9 112
35 23 213
36 6 66
37 3 45
38 12 146
39 7 65
40 17 148
41 22 330
42 26 350
43 14 155
44 9 108
45 2 30
46 16 142
47 24 251
48 4 60
49 19 153
50 11 79

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.95 RANGECAP=0.5 RANDOM=0 SEED=12345
