5

100 1000

35

 1 78 95
 2 93 43
 3 57 4
 4 2 80
 5 10 17
 6 31 8
 7 10 87
 8 97 50
 9 16 93
 10 98 48
 11 103 47
 12 38 9
 13 100 51
 14 60 11
 15 15 19
 16 39 15
 17 102 47
 18 103 59
 19 10 82
 20 39 9
 21 97 52
 22 18 97
 23 32 13
 24 96 45
 25 11 21
 26 15 96
 27 10 81
 28 13 24
 29 0 8
 30 103 59
 31 33 11
 32 13 94
 33 63 5
 34 3 87
 35 14 25

1 0 0
2 12 63
3 3 15
4 2 14
5 13 117
6 17 116
7 12 89
8 1 5
9 26 159
10 13 140
11 15 112
12 20 175
13 20 270
14 3 25
15 3 25
16 12 77
17 25 199
18 2 10
19 15 86
20 24 120
21 2 10
22 7 59
23 15 164
24 2 13
25 13 138
26 9 49
27 12 60
28 26 181
29 17 186
30 26 285
31 9 113
32 14 200
33 9 111
34 25 264
35 13 100

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.75 RANGECAP=0.5 RANDOM=0 SEED=12345
