4

8000 1000

33

 1 292 495
 2 298 427
 3 309 445
 4 307 464
 5 336 475
 6 320 439
 7 321 437
 8 322 437
 9 323 433
 10 324 433
 11 323 429
 12 314 435
 13 311 442
 14 304 427
 15 293 421
 16 296 418
 17 261 384
 18 297 410
 19 315 407
 20 314 406
 21 321 391
 22 321 398
 23 314 394
 24 313 378
 25 304 382
 26 295 402
 27 283 406
 28 279 399
 29 271 401
 30 264 414
 31 277 439
 32 290 434
 33 319 433

1 0 0
2 700 60
3 400 43
4 400 49
5 1200 145
6 40 7
7 80 10
8 2000 201
9 900 77
10 600 89
11 750 79
12 1500 180
13 150 27
14 250 40
15 1600 206
16 450 41
17 700 75
18 550 84
19 650 56
20 200 16
21 400 49
22 300 41
23 1300 189
24 700 109
25 750 110
26 1400 116
27 4000 301
28 600 57
29 1000 147
30 500 70
31 2500 433
32 1700 308
33 1100 185

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.9 RANGECAP=0.5 RANDOM=0 SEED=12345
