4

8000 1000

33

 1 292 495
 2 298 427
 3 309 445
 4 307 464
 5 336 475
 6 320 439
 7 321 437
 8 322 437
 9 323 433
 10 324 433
 11 323 429
 12 314 435
 13 311 442
 14 304 427
 15 293 421
 16 296 418
 17 261 384
 18 297 410
 19 315 407
 20 314 406
 21 321 391
 22 321 398
 23 314 394
 24 313 378
 25 304 382
 26 295 402
 27 283 406
 28 279 399
 29 271 401
 30 264 414
 31 277 439
 32 290 434
 33 319 433

1 0 0
2 700 71
3 400 45
4 400 37
5 1200 100
6 40 4
7 80 7
8 2000 164
9 900 126
10 600 58
11 750 87
12 1500 237
13 150 17
14 250 22
15 1600 164
16 450 67
17 700 70
18 550 67
19 650 87
20 200 24
21 400 58
22 300 44
23 1300 190
24 700 61
25 750 113
26 1400 223
27 4000 580
28 600 83
29 1000 135
30 500 52
31 2500 207
32 1700 260
33 1100 140

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.9 RANGECAP=0.35 RANDOM=0 SEED=12345
