3

4500 1000

30

 1 162 354
 2 218 382
 3 218 358
 4 201 370
 5 214 371
 6 224 370
 7 210 382
 8 104 354
 9 126 338
 10 119 340
 11 129 349
 12 126 347
 13 125 346
 14 116 355
 15 126 335
 16 125 355
 17 119 357
 18 115 341
 19 153 351
 20 175 363
 21 180 360
 22 159 331
 23 188 357
 24 152 349
 25 215 389
 26 212 394
 27 188 393
 28 207 406
 29 184 410
 30 207 392

1 0 0
2 300 66
3 3100 83
4 125 93
5 100 91
6 200 75
7 150 77
8 150 86
9 450 68
10 300 115
11 100 25
12 950 153
13 125 181
14 150 87
15 150 39
16 550 176
17 150 28
18 100 55
19 150 75
20 400 130
21 300 13
22 1500 169
23 100 31
24 300 122
25 500 44
26 800 79
27 300 102
28 100 188
29 150 181
30 1000 8

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.88 RANGECAP=0.25 RANDOM=1 SEED=12345
