7

100 1000

51

 1 53 55
 2 1 90
 3 94 85
 4 13 19
 5 97 45
 6 78 69
 7 92 35
 8 98 36
 9 99 0
 10 2 94
 11 85 77
 12 94 42
 13 101 3
 14 103 51
 15 106 38
 16 9 95
 17 88 71
 18 83 77
 19 100 55
 20 17 23
 21 3 91
 22 6 91
 23 9 102
 24 9 95
 25 8 104
 26 9 99
 27 98 39
 28 101 8
 29 99 38
 30 103 54
 31 3 103
 32 101 7
 33 103 8
 34 20 25
 35 97 93
 36 0 51
 37 81 70
 38 103 7
 39 95 87
 40 102 54
 41 83 72
 42 101 10
 43 105 48
 44 96 40
 45 5 91
 46 9 96
 47 10 100
 48 9 96
 49 22 21
 50 2 95
 51 9 95

1 0 0
2 9 72
3 10 89
4 14 95
5 5 33
6 8 55
7 10 80
8 15 98
9 16 178
10 23 184
11 4 32
12 22 277
13 16 156
14 12 78
15 20 157
16 18 215
17 9 65
18 17 158
19 42 461
20 9 82
21 17 190
22 7 82
23 4 42
24 7 48
25 13 146
26 6 70
27 22 249
28 6 62
29 13 131
30 21 172
31 16 104
32 20 240
33 11 107
34 18 123
35 24 178
36 26 333
37 9 77
38 21 183
39 3 20
40 22 168
41 7 63
42 10 76
43 17 121
44 8 74
45 10 95
46 12 132
47 10 114
48 24 302
49 5 33
50 10 101
51 6 39

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.92 RANGECAP=0.35 RANDOM=0 SEED=12345
