4

8000 1000

33

 1 292 495
 2 298 427
 3 309 445
 4 307 464
 5 336 475
 6 320 439
 7 321 437
 8 322 437
 9 323 433
 10 324 433
 11 323 429
 12 314 435
 13 311 442
 14 304 427
 15 293 421
 16 296 418
 17 261 384
 18 297 410
 19 315 407
 20 314 406
 21 321 391
 22 321 398
 23 314 394
 24 313 378
 25 304 382
 26 295 402
 27 283 406
 28 279 399
 29 271 401
 30 264 414
 31 277 439
 32 290 434
 33 319 433

1 0 0
2 700 44
3 400 25
4 400 26
5 1200 127
6 40 3
7 80 5
8 2000 186
9 900 56
10 600 67
11 750 56
12 1500 149
13 150 9
14 250 26
15 1600 189
16 450 28
17 700 48
18 550 65
19 650 41
20 200 13
21 400 25
22 300 19
23 1300 170
24 700 81
25 750 90
26 1400 93
27 4000 271
28 600 46
29 1000 122
30 500 52
31 2500 413
32 1700 291
33 1100 164

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.75 RANGECAP=0.5 RANDOM=0 SEED=12345
