3

4500 1000

23

 1 266 235
 2 295 272
 3 301 258
 4 309 260
 5 217 274
 6 218 278
 7 282 267
 8 242 249
 9 230 262
 10 249 268
 11 256 267
 12 265 257
 13 267 242
 14 259 265
 15 315 233
 16 329 252
 17 318 252
 18 329 224
 19 267 213
 20 275 192
 21 303 201
 22 208 217
 23 326 181

1 0 0
2 125 40
3 84 27
4 60 19
5 500 166
6 300 99
7 175 57
8 350 115
9 150 49
10 1100 366
11 4100 858
12 225 75
13 300 99
14 250 82
15 500 166
16 150 49
17 100 33
18 250 82
19 120 39
20 600 182
21 500 166
22 175 57
23 75 24

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.95 RANGECAP=0.5 RANDOM=0 SEED=12345
