4

8000 1000

33

 1 292 495
 2 298 427
 3 309 445
 4 307 464
 5 336 475
 6 320 439
 7 321 437
 8 322 437
 9 323 433
 10 324 433
 11 323 429
 12 314 435
 13 311 442
 14 304 427
 15 293 421
 16 296 418
 17 261 384
 18 297 410
 19 315 407
 20 314 406
 21 321 391
 22 321 398
 23 314 394
 24 313 378
 25 304 382
 26 295 402
 27 283 406
 28 279 399
 29 271 401
 30 264 414
 31 277 439
 32 290 434
 33 319 433

1 0 0
2 700 65
3 400 51
4 400 55
5 1200 147
6 40 7
7 80 15
8 2000 204
9 900 89
10 600 93
11 750 86
12 1500 193
13 150 27
14 250 46
15 1600 212
16 450 46
17 700 86
18 550 91
19 650 66
20 200 22
21 400 57
22 300 47
23 1300 196
24 700 117
25 750 114
26 1400 125
27 4000 308
28 600 60
29 1000 154
30 500 75
31 2500 438
32 1700 314
33 1100 194

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.95 RANGECAP=0.5 RANDOM=0 SEED=12345
