5

150 1000

45

 1 30 40
 2 37 52
 3 49 49
 4 52 64
 5 20 26
 6 40 30
 7 21 47
 8 17 63
 9 31 62
 10 52 33
 11 51 21
 12 42 41
 13 31 32
 14 5 25
 15 12 42
 16 36 16
 17 52 41
 18 27 23
 19 17 33
 20 13 13
 21 57 58
 22 62 42
 23 42 57
 24 16 57
 25 8 52
 26 7 38
 27 27 68
 28 30 48
 29 43 67
 30 58 48
 31 58 27
 32 37 69
 33 38 46
 34 46 10
 35 61 33
 36 62 63
 37 63 69
 38 32 22
 39 45 35
 40 59 15
 41 5 6
 42 10 17
 43 21 10
 44 5 64
 45 30 15

1 0 0
2 7 38
3 30 166
4 16 109
5 9 68
6 21 110
7 15 84
8 19 109
9 23 111
10 11 90
11 5 36
12 19 133
13 29 280
14 23 206
15 21 155
16 10 58
17 15 91
18 3 30
19 41 182
20 9 36
21 28 176
22 8 66
23 8 74
24 16 138
25 10 90
26 28 134
27 7 38
28 15 83
29 14 115
30 6 57
31 19 183
32 11 109
33 12 119
34 23 173
35 26 158
36 17 83
37 6 60
38 9 67
39 15 81
40 14 83
41 7 69
42 27 242
43 13 95
44 11 74
45 16 91

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.95 RANGECAP=0.5 RANDOM=0 SEED=12345
