5

150 1000

45

 1 30 40
 2 37 52
 3 49 49
 4 52 64
 5 20 26
 6 40 30
 7 21 47
 8 17 63
 9 31 62
 10 52 33
 11 51 21
 12 42 41
 13 31 32
 14 5 25
 15 12 42
 16 36 16
 17 52 41
 18 27 23
 19 17 33
 20 13 13
 21 57 58
 22 62 42
 23 42 57
 24 16 57
 25 8 52
 26 7 38
 27 27 68
 28 30 48
 29 43 67
 30 58 48
 31 58 27
 32 37 69
 33 38 46
 34 46 10
 35 61 33
 36 62 63
 37 63 69
 38 32 22
 39 45 35
 40 59 15
 41 5 6
 42 10 17
 43 21 10
 44 5 64
 45 30 15

1 0 0
2 7 23
3 30 142
4 16 89
5 9 43
6 21 89
7 15 67
8 19 88
9 23 86
10 11 70
11 5 17
12 19 101
13 29 261
14 23 178
15 21 127
16 10 33
17 15 70
18 3 10
19 41 162
20 9 30
21 28 148
22 8 39
23 8 44
24 16 119
25 10 58
26 28 102
27 7 23
28 15 57
29 14 96
30 6 28
31 19 161
32 11 92
33 12 90
34 23 152
35 26 131
36 17 63
37 6 32
38 9 56
39 15 60
40 14 54
41 7 53
42 27 223
43 13 64
44 11 53
45 16 66

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.75 RANGECAP=0.5 RANDOM=0 SEED=12345
