6

100 1000

39

 1 39 19
 2 79 19
 3 41 79
 4 25 31
 5 63 93
 6 33 5
 7 69 17
 8 57 73
 9 53 75
 10 1 1
 11 79 73
 12 59 5
 13 1 37
 14 41 31
 15 23 73
 16 37 27
 17 85 93
 18 93 13
 19 85 45
 20 49 91
 21 55 43
 22 83 29
 23 93 49
 24 87 23
 25 31 23
 26 19 97
 27 41 9
 28 83 61
 29 9 7
 30 13 13
 31 43 37
 32 13 61
 33 71 51
 34 45 93
 35 93 55
 36 5 97
 37 81 11
 38 7 53
 39 7 41

1 0 0
2 18 164
3 16 159
4 22 174
5 24 175
6 3 32
7 19 160
8 6 52
9 6 75
10 6 65
11 12 124
12 18 242
13 16 176
14 72 519
15 7 69
16 16 210
17 23 199
18 4 49
19 22 258
20 23 251
21 7 93
22 11 148
23 11 143
24 1 13
25 22 276
26 16 216
27 15 185
28 7 94
29 5 61
30 22 203
31 9 68
32 10 135
33 11 118
34 9 75
35 3 38
36 7 94
37 15 159
38 10 101
39 2 27

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.9 RANGECAP=0.35 RANDOM=0 SEED=12345
