6

100 1000

39

 1 39 19
 2 79 19
 3 41 79
 4 25 31
 5 63 93
 6 33 5
 7 69 17
 8 57 73
 9 53 75
 10 1 1
 11 79 73
 12 59 5
 13 1 37
 14 41 31
 15 23 73
 16 37 27
 17 85 93
 18 93 13
 19 85 45
 20 49 91
 21 55 43
 22 83 29
 23 93 49
 24 87 23
 25 31 23
 26 19 97
 27 41 9
 28 83 61
 29 9 7
 30 13 13
 31 43 37
 32 13 61
 33 71 51
 34 45 93
 35 93 55
 36 5 97
 37 81 11
 38 7 53
 39 7 41

1 0 0
2 18 118
3 16 137
4 22 216
5 24 237
6 3 27
7 19 154
8 6 56
9 6 43
10 6 79
11 12 106
12 18 180
13 16 234
14 72 934
15 7 79
16 16 121
17 23 195
18 4 54
19 22 146
20 23 132
21 7 71
22 11 122
23 11 136
24 1 15
25 22 266
26 16 113
27 15 98
28 7 66
29 5 63
30 22 256
31 9 129
32 10 150
33 11 151
34 9 103
35 3 35
36 7 51
37 15 193
38 10 109
39 2 25

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.9 RANGECAP=0.5 RANDOM=0 SEED=12345
