5

100 1000

39

 1 9 35
 2 43 19
 3 79 35
 4 93 7
 5 13 35
 6 67 13
 7 31 77
 8 81 7
 9 27 49
 10 27 35
 11 69 23
 12 31 51
 13 27 27
 14 15 83
 15 7 35
 16 53 25
 17 75 13
 18 47 49
 19 25 33
 20 1 23
 21 45 11
 22 1 47
 23 93 15
 24 41 9
 25 75 55
 26 3 1
 27 51 67
 28 57 91
 29 21 97
 30 55 13
 31 3 71
 32 37 19
 33 73 21
 34 19 19
 35 75 73
 36 93 49
 37 41 87
 38 97 73
 39 45 29

1 0 0
2 5 31
3 24 190
4 3 29
5 20 191
6 26 190
7 23 179
8 15 120
9 3 20
10 20 229
11 16 130
12 9 85
13 21 296
14 3 37
15 24 246
16 14 98
17 6 50
18 6 73
19 13 82
20 5 26
21 3 27
22 3 30
23 20 232
24 16 196
25 22 260
26 10 65
27 12 71
28 20 144
29 24 278
30 6 67
31 1 13
32 2 29
33 13 175
34 7 75
35 6 51
36 24 160
37 19 233
38 4 41
39 7 51

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.9 RANGECAP=0.5 RANDOM=0 SEED=12345
