5

100 1000

36

 1 15 19
 2 1 49
 3 87 25
 4 69 65
 5 93 91
 6 33 31
 7 71 61
 8 29 9
 9 93 7
 10 55 47
 11 23 13
 12 19 47
 13 57 63
 14 5 95
 15 65 43
 16 69 1
 17 3 25
 18 19 91
 19 21 81
 20 67 91
 21 41 23
 22 19 75
 23 15 79
 24 79 47
 25 19 65
 26 27 49
 27 29 17
 28 25 65
 29 59 51
 30 27 95
 31 21 91
 32 61 83
 33 15 83
 34 31 87
 35 71 41
 36 91 21

1 0 0
2 1 15
3 14 126
4 15 160
5 11 120
6 18 141
7 2 28
8 22 190
9 7 60
10 18 225
11 23 208
12 12 128
13 21 315
14 2 30
15 14 159
16 9 71
17 10 100
18 4 60
19 19 130
20 2 30
21 20 197
22 15 170
23 11 140
24 6 89
25 13 167
26 19 144
27 13 86
28 8 74
29 15 190
30 18 217
31 11 160
32 21 315
33 12 174
34 2 30
35 23 210
36 11 91

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.95 RANGECAP=0.5 RANDOM=0 SEED=12345
