5

100 1000

34

 1 73 39
 2 67 91
 3 39 21
 4 3 9
 5 97 15
 6 91 65
 7 55 75
 8 55 71
 9 57 85
 10 21 15
 11 47 57
 12 51 97
 13 11 11
 14 43 59
 15 63 69
 16 55 77
 17 35 11
 18 27 91
 19 49 25
 20 29 93
 21 71 27
 22 31 43
 23 27 9
 24 67 99
 25 87 81
 26 23 81
 27 89 33
 28 71 91
 29 19 77
 30 65 77
 31 87 79
 32 19 83
 33 1 59
 34 55 7

1 0 0
2 23 131
3 3 21
4 24 228
5 15 141
6 15 107
7 24 183
8 7 56
9 25 162
10 13 147
11 5 38
12 7 62
13 5 67
14 14 177
15 13 132
16 5 35
17 24 193
18 15 182
19 9 54
20 16 80
21 13 112
22 16 160
23 13 145
24 24 292
25 20 234
26 23 145
27 20 116
28 3 18
29 15 173
30 12 132
31 19 261
32 4 55
33 15 202
34 1 9

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.85 RANGECAP=0.5 RANDOM=0 SEED=12345
