7

100 1000

46

 1 75 55
 2 7 75
 3 77 1
 4 51 25
 5 81 25
 6 59 37
 7 93 45
 8 43 21
 9 35 53
 10 77 63
 11 37 13
 12 37 51
 13 27 31
 14 95 31
 15 87 43
 16 23 65
 17 9 51
 18 73 81
 19 3 1
 20 41 61
 21 29 81
 22 51 95
 23 49 25
 24 81 53
 25 7 51
 26 21 5
 27 91 35
 28 17 81
 29 61 69
 30 27 97
 31 83 23
 32 21 93
 33 59 31
 34 27 53
 35 9 91
 36 11 27
 37 59 41
 38 67 1
 39 77 39
 40 47 29
 41 3 89
 42 33 87
 43 17 45
 44 91 41
 45 23 3
 46 97 61

1 0 0
2 12 77
3 26 211
4 1 15
5 20 193
6 2 17
7 13 104
8 20 162
9 7 49
10 10 118
11 15 123
12 7 73
13 24 339
14 10 133
15 12 127
16 23 168
17 13 113
18 19 238
19 9 61
20 12 64
21 6 57
22 9 93
23 22 262
24 18 223
25 19 229
26 20 133
27 24 148
28 10 80
29 4 49
30 20 229
31 15 209
32 13 191
33 12 166
34 3 33
35 7 67
36 18 125
37 3 39
38 23 243
39 1 10
40 17 132
41 13 191
42 6 80
43 22 216
44 20 184
45 21 158
46 2 18

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.85 RANGECAP=0.5 RANDOM=0 SEED=12345
