5

100 1000

32

 1 82 76
 2 96 44
 3 50 5
 4 49 8
 5 13 7
 6 29 89
 7 58 30
 8 84 39
 9 14 24
 10 2 39
 11 3 82
 12 5 10
 13 98 52
 14 84 25
 15 61 59
 16 1 65
 17 88 51
 18 91 2
 19 19 32
 20 93 3
 21 50 93
 22 98 14
 23 5 42
 24 42 9
 25 61 62
 26 9 97
 27 80 55
 28 57 69
 29 23 15
 30 20 70
 31 85 60
 32 98 5

1 0 0
2 19 158
3 21 204
4 6 90
5 19 207
6 7 81
7 12 131
8 16 152
9 6 82
10 16 220
11 8 98
12 14 167
13 21 315
14 16 230
15 3 45
16 22 200
17 18 180
18 19 271
19 1 15
20 24 160
21 8 103
22 12 154
23 4 60
24 8 120
25 24 314
26 24 188
27 2 30
28 20 188
29 15 212
30 2 30
31 14 210
32 9 135

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.95 RANGECAP=0.5 RANDOM=0 SEED=12345
