5

100 1000

38

 1 69 63
 2 3 35
 3 71 79
 4 1 47
 5 11 15
 6 87 23
 7 37 33
 8 87 29
 9 35 81
 10 55 71
 11 41 51
 12 93 9
 13 11 49
 14 75 89
 15 75 69
 16 97 95
 17 15 13
 18 63 95
 19 47 41
 20 45 41
 21 89 43
 22 45 59
 23 95 23
 24 19 83
 25 71 69
 26 27 19
 27 17 57
 28 93 15
 29 59 29
 30 35 39
 31 33 51
 32 61 21
 33 89 53
 34 33 85
 35 37 37
 36 21 91
 37 67 95
 38 61 15

1 0 0
2 12 78
3 5 50
4 8 81
5 12 119
6 18 134
7 12 96
8 11 94
9 19 128
10 23 273
11 8 69
12 25 243
13 1 15
14 5 71
15 17 183
16 13 96
17 9 80
18 13 162
19 19 129
20 5 28
21 26 241
22 9 98
23 20 240
24 21 264
25 8 102
26 12 82
27 13 82
28 12 92
29 4 55
30 19 217
31 25 348
32 7 105
33 3 41
34 2 28
35 24 208
36 13 93
37 14 175
38 14 150

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.95 RANGECAP=0.5 RANDOM=0 SEED=12345
