5

100 1000

37

 1 38 46
 2 59 46
 3 96 42
 4 47 61
 5 26 15
 6 66 6
 7 96 7
 8 37 25
 9 68 92
 10 78 84
 11 82 28
 12 93 90
 13 74 42
 14 60 20
 15 78 58
 16 36 48
 17 45 36
 18 73 57
 19 10 91
 20 98 51
 21 92 62
 22 43 42
 23 53 25
 24 78 65
 25 72 79
 26 37 88
 27 16 73
 28 75 96
 29 11 66
 30 9 49
 31 25 72
 32 8 68
 33 12 61
 34 50 2
 35 26 54
 36 18 89
 37 22 53

1 0 0
2 16 131
3 18 175
4 1 15
5 13 152
6 8 86
7 23 204
8 7 89
9 27 199
10 1 15
11 3 45
12 6 90
13 24 360
14 19 270
15 2 30
16 5 59
17 16 162
18 7 105
19 4 60
20 22 143
21 7 98
22 23 267
23 16 216
24 2 30
25 2 30
26 9 84
27 2 30
28 12 118
29 1 15
30 9 132
31 23 332
32 6 90
33 19 285
34 7 104
35 7 90
36 20 160
37 20 279

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.95 RANGECAP=0.5 RANDOM=0 SEED=12345
