6

100 1000

38

 1 64 75
 2 16 97
 3 2 79
 4 28 79
 5 16 3
 6 39 20
 7 35 65
 8 43 21
 9 44 0
 10 37 67
 11 17 100
 12 34 80
 13 45 7
 14 11 83
 15 35 88
 16 21 98
 17 41 72
 18 51 0
 19 17 9
 20 36 66
 21 20 105
 22 35 85
 23 37 75
 24 17 11
 25 46 6
 26 40 23
 27 43 73
 28 40 21
 29 29 85
 30 45 6
 31 0 24
 32 42 66
 33 30 81
 34 17 9
 35 46 4
 36 0 85
 37 51 2
 38 5 80

1 0 0
2 18 166
3 10 104
4 16 130
5 12 94
6 21 173
7 23 192
8 15 115
9 25 296
10 3 40
11 6 69
12 7 94
13 4 54
14 20 154
15 25 223
16 20 254
17 12 108
18 3 40
19 12 156
20 14 150
21 26 317
22 9 121
23 22 272
24 20 160
25 9 121
26 13 175
27 21 257
28 10 124
29 8 102
30 5 53
31 14 110
32 7 94
33 21 225
34 20 160
35 1 13
36 21 283
37 17 174
38 2 27

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.9 RANGECAP=0.35 RANDOM=0 SEED=12345
