5

100 1000

45

 1 53 22
 2 34 28
 3 2 5
 4 40 85
 5 88 38
 6 74 20
 7 82 21
 8 0 46
 9 84 31
 10 11 12
 11 42 37
 12 90 44
 13 85 22
 14 9 8
 15 4 51
 16 3 10
 17 90 40
 18 41 33
 19 10 50
 20 96 45
 21 48 90
 22 87 31
 23 79 26
 24 39 32
 25 0 91
 26 89 45
 27 91 46
 28 3 53
 29 44 0
 30 89 41
 31 40 32
 32 42 86
 33 0 13
 34 97 45
 35 1 50
 36 45 94
 37 36 33
 38 4 15
 39 42 88
 40 42 29
 41 92 0
 42 75 26
 43 78 0
 44 77 29
 45 5 47

1 0 0
2 1 5
3 19 145
4 19 177
5 22 209
6 20 144
7 11 84
8 2 14
9 5 28
10 20 228
11 22 177
12 2 13
13 2 28
14 11 137
15 22 221
16 19 131
17 3 22
18 1 7
19 2 12
20 16 82
21 2 17
22 13 127
23 7 79
24 8 97
25 16 183
26 14 87
27 4 20
28 14 98
29 7 78
30 20 219
31 14 192
32 7 99
33 9 120
34 7 72
35 5 38
36 10 64
37 13 155
38 25 255
39 1 8
40 22 165
41 9 126
42 3 36
43 8 73
44 10 89
45 19 139

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.9 RANGECAP=0.5 RANDOM=0 SEED=12345
