5

100 1000

45

 1 53 22
 2 34 28
 3 2 5
 4 40 85
 5 88 38
 6 74 20
 7 82 21
 8 0 46
 9 84 31
 10 11 12
 11 42 37
 12 90 44
 13 85 22
 14 9 8
 15 4 51
 16 3 10
 17 90 40
 18 41 33
 19 10 50
 20 96 45
 21 48 90
 22 87 31
 23 79 26
 24 39 32
 25 0 91
 26 89 45
 27 91 46
 28 3 53
 29 44 0
 30 89 41
 31 40 32
 32 42 86
 33 0 13
 34 97 45
 35 1 50
 36 45 94
 37 36 33
 38 4 15
 39 42 88
 40 42 29
 41 92 0
 42 75 26
 43 78 0
 44 77 29
 45 5 47

1 0 0
2 1 8
3 19 176
4 19 137
5 22 150
6 20 155
7 11 86
8 2 13
9 5 55
10 20 163
11 22 207
12 2 22
13 2 20
14 11 75
15 22 181
16 19 230
17 3 24
18 1 9
19 2 22
20 16 162
21 2 23
22 13 157
23 7 82
24 8 59
25 16 191
26 14 178
27 4 45
28 14 154
29 7 75
30 20 169
31 14 93
32 7 83
33 9 93
34 7 50
35 5 35
36 10 129
37 13 124
38 25 223
39 1 8
40 22 172
41 9 88
42 3 24
43 8 57
44 10 99
45 19 194

#PARAMS: VOLUMECAP=1000 VOLUMEDEMANDRATIO=0.9 RANGECAP=0.35 RANDOM=0 SEED=12345
